1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,31100,SERVICIOS SANITARIOS,1200000,0,1200000,1057288.64,946014.85
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,31600,PLANETARIO DE MADRID,257500,0,257500,193215.45,193215.45
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,31900,MATRIMONIOS CIVILES,152160,0,152160,188520,188520
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,31999,OTRAS TASAS POR PREST. SERV.  CARÁCTER PREFERENTE,0,0,0,26040,22680
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32100,LICENCIAS URBANÍSTICAS,7702531,0,7702531,12167448.4,10499180.98
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32199,OTRAS PRESTACIONES URBANÍSTICAS,3597454,0,3597454,3294509.4,2281189.74
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32200,LICENCIAS DE PRIMERA OCUPACIÓN,1128332,0,1128332,1068076.82,1033097.88
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32500,EXPEDICIÓN DOCUMENTOS ADMINISTRATIVOS,762674,0,762674,1063036.92,1063036.92
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32600,RETIRADA DE VEHÍCULOS DE LA VÍA PÚBLICA,7047000,0,7047000,8982260.99,5281947.9
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32900,AUTOTAXIS,1118383,0,1118383,1113834.26,1113834.26
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32998,TASAS EXTINGUIDAS POR REALIZACIÓN DE ACTIVIDADES,65796,0,65796,38976.18,38976.18
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32999,OTRAS TASAS POR REALIZACIÓN DE ACTIVIDADES,14469,0,14469,22863.78,22863.78
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33000,ESTACIONAMIENTO DE VEHÍCULOS DE RESIDENTES,5314500,0,5314500,5576991.07,5576991.07
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33001,ESTACIONAMIENTO DE VEHÍCULOS COMERC. E INDUSTR.,780000,0,780000,1943979.92,1943979.92
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33002,VEHÍCULOS MULTIUSUARIOS USO COMPARTIDO,80000,0,80000,0,0
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33003,TALLERES DE REPARACIÓN,6000,0,6000,12096,12096
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33011,ESTACIONAMIENTO DE VEHÍCULOS LOTE 1,13004900,0,13004900,12068249.31,12068249.31
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33012,ESTACIONAMIENTO DE VEHÍCULOS LOTE 2,12798000,0,12798000,12189431.53,12189431.53
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33013,ESTACIONAMIENTO DE VEHÍCULOS LOTE 3,19979400,0,19979400,18700184.66,18700184.66
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33014,ESTACIONAMIENTO DE VEHÍCULOS ZONA 4,6401900,0,6401900,6177156.71,6177156.71
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33015,ESTACIONAMIENTO DE VEHÍCULOS ZONA 5,12340000,0,12340000,11723531.01,11723531.01
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33016,ESTACIONAMIENTO DE VEHÍCULOS ZONA 6,8621700,0,8621700,8573964.93,8573964.93
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33017,ESTACIONAMIENTO DE VEHÍCULOS LOTE 4,16673600,0,16673600,16095188.65,16095188.65
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33100,ENTRADA DE VEHÍCULOS,34214455,0,34214455,33236154.24,30815712.63
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33200,EMPRESAS EXPLOTADORAS SERV. DE SUMINISTROS,50507732,0,50507732,50175609.71,34647021.18
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33300,EMPRESAS EXPLOTADORAS SERV. DE TELECOMUNICACIONES,0,0,0,13387935.56,0
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33400,TASA POR APERTURA DE CALAS Y ZANJAS,260363,0,260363,285901.92,285003.78
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33500,TERRAZAS,9155321,0,9155321,10065304.73,6533977.93
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33800,"COMPENSACIÓN TELEFÓNICA, S.A. (LEY 15/87)",19186440,0,19186440,14754483.84,14754483.84
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33900,VALLAS Y ANDAMIOS,6665772,0,6665772,7354875.18,6054183.49
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33901,PUESTOS,1528401,0,1528401,1728308.57,1402491.09
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33902,FIESTAS CALLEJERAS,0,0,0,12548.27,10683.27
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33903,USOS PARTICULARES DEL SUBSUELO,293554,0,293554,455373.79,341026.77
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33904,SURTIDORES DE GASOLINA,495072,0,495072,1192533.39,1192533.39
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33905,CONTENEDORES,500000,0,500000,999166.53,999166.53
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33906,"PUBLICIDAD EN VALLAS, ANDAMIOS Y SIMILARES",56540,0,56540,295085.06,238852.26
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33907,ACCIONES PUBLICITARIAS EN LA VÍA PÚBLICA,803672,0,803672,875576.37,623056.19
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33998,TASAS EXTINGUIDAS POR UTILIZ. PRIVAT. DOMINIO PUB.,0,0,0,-2573.45,-3125.65
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33999,OTROS APROVECHAMIENTOS,4958608,0,4958608,4958469.03,3921490.26
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34100,ASESORAMIENTO SANITARIO Y VACUNAS,151160,0,151160,166675.33,166675.33
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34101,ANÁLISIS CLÍNICOS,7000,0,7000,7282.26,3120.3
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34200,ESCUELA DE CERÁMICA,150132,0,150132,94958.1,94958.1
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34202,ESCUELA DE SALUD PÚBLICA,8600,0,8600,7494,7494
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34300,PISCINAS E INSTALACIONES DEPORTIVAS,31581000,0,31581000,30730576.06,30730576.06
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34600,TALLERES CULTURALES,10474353,0,10474353,10208311.58,10208311.58
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34601,ACTIVIDADES SOCIALES Y CULTURALES,154957,0,154957,40727.96,40727.96
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34602,RESIDENCIAS MUNICIPALES,91942,0,91942,72125.95,72125.95
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34603,SERVICIO DE COMEDOR,0,0,0,22667.4,22667.4
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34606,CENTROS ESCOLARES ABIERTOS,1127578,0,1127578,1001464.1,1001464.1
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34699,OTROS SERVICIOS SOCIO CULTURALES,45000,0,45000,94866.11,94866.11
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34700,OBRAS POR PASOS DE CARRUAJES,0,308591.59,308591.59,388115.6,316279.29
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34701,OBRAS EN LA VÍA PUBLICA - DISTRITOS,0,0,0,2794.4,2794.4
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34702,OTRAS OBRAS EN LA VÍA PÚBLICA,0,0,0,80947.22,80947.22
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34800,PRECIOS PÚBLICOS EXTINGUIDOS,0,0,0,-489.2,-489.2
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34999,OTROS PRECIOS PÚBLICOS,1897574,0,1897574,767509.57,693240.42
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,36000,VENTA DE EFECTOS INÚTILES,30000,0,30000,120066.98,120066.98
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,36001,REVISTAS Y DEMÁS PUBLICACIONES,34950,0,34950,25032.43,25032.43
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,36003,TRABAJOS DE ESTABLECIMIENTOS MUNICIPALES,706,0,706,408.27,408.27
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,36004,VENTA DE ELECTRICIDAD,5000,0,5000,11578.43,11578.43
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,38900,PAGOS DE  EJERCICIOS ANTERIORES,1952756,0,1952756,6133454.29,5253355.78
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39100,INFRACCIONES URBANÍSTICAS,282340,0,282340,1697405.68,307985.73
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39110,INFRACCIONES TRIBUTARIAS Y ANÁLOGAS,6982951,0,6982951,8275637.11,4283653.87
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39120,INFRACCIONES ORDENANZA DE CIRCULACIÓN,95000000,0,95000000,156893109.97,77282803.09
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39130,MULTAS COERCITIVAS,393133,0,393133,1128858.23,223968.52
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39190,OTRAS MULTAS Y SANCIONES,13932657,0,13932657,30467482.21,3259610.83
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39200,RECARGO POR EXTEMPORANEIDAD,267216,0,267216,52165.88,8865.19
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39210,RECARGO EJECUTIVO,3128216,0,3128216,5272797.86,5272797.86
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39211,RECARGO DE APREMIO,22882263,0,22882263,26430856.92,26430856.92
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39300,INTERESES DE DEMORA,19295145,0,19295145,21430549.04,20447610.84
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39610,POLÍGONOS DE COOPERACIÓN,0,21448.75,21448.75,40729.2,40729.2
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39611,INGR.  DE PARTICULARES PARA OBRAS DE URBANIZACIÓN,0,901994.61,901994.61,3247254.8,1871132.11
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39710,OTROS INGRESOS POR APROVECHAMIENTOS URBANISTICOS,8611209,0,8611209,9715086.89,9715086.89
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39800,INDEMNIZACIONES DE SEGUROS DE NO VIDA,0,0,0,12698.82,12698.82
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39901,RECURSOS EVENTUALES,0,0,0,2150343.95,1912501.27
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39902,INGRESOS POR ACCIÓN SUBSIDIARIA,0,244916.61,244916.61,2959699.84,14589.33
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39904,CONSUMOS EDIFICIOS MUNICIPALES,0,0,0,195791.21,123944.14
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39905,INCAUTACIÓN GARANTÍAS DE CONTRATOS,0,0,0,121438.34,121438.34
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39906,IMPORTE ANUNCIOS A CARGO DE PARTICULARES,0,114093.99,114093.99,536866.91,536866.91
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39907,DEPORTES,0,0,0,2432.92,2432.92
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39908,ACTIVIDADES AL AIRE LIBRE,0,0,0,27851,27851
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39909,ESCUELAS INFANTILES,350000,0,350000,369671.38,369671.38
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39910,COSTAS IMPUESTAS POR EL TEAM,0,0,0,969.5,469.11
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39914,CONTROL DE CALIDAD,0,0,0,9145.9,9145.9
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39920,SISTEMA DE GESTIÓN DE ENVASES,29647193,0,29647193,26850953.54,25202329.05
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39921,SISTEMA GESTIÓN RESIDUOS ELÉCTRICOS Y ELECTRÓNICOS,130000,0,130000,158696.52,143608.43
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39980,EMBARGOS Y/O COMPENSACIONES RECAUDACIÓN EJECUTIVA,39670,0,39670,42596.12,42596.12
1,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39999,OTROS INGRESOS DIVERSOS,17105000,0,17105000,5766567.68,1466293.68
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,41000,DE ORGANISMOS AUTÓNOMOS DEL AYUNTAMIENTO DE MADRID,0,10503641.42,10503641.42,10503641.42,10503641.42
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,42010,FONDO COMPLEMENTARIO DE FINANCIACIÓN,1333941950,0,1333941950,1333941949.73,1333941949.73
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,42020,COMPENSACIÓN POR BENEFICIOS FISCALES,783137,0,783137,0,0
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,42102,DEL INSTITUTO NACIONAL DE ESTADÍSTICA (INE),32500,0,32500,32227.85,32227.85
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,42300,DE LA S.E. LOTERÍAS Y APUESTAS DEL ESTADO,345000,0,345000,345000,345000
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,45002,C. MADRID - ATENCIÓN DEPENDENCIA Y OTROS PROGRAMAS,70000000,0,70000000,66626924.65,31626924.65
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,45003,COMUNIDAD DE MADRID - ATENCIÓN PERSONAS SIN HOGAR,250000,0,250000,325000,75000
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,45030,COM. DE MADRID - ESCUELAS INFANTILES. RED PÚBLICA,6043030,0,6043030,5426741.77,3652284.22
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,45031,COM. DE MADRID - ESCUELAS INFANTILES.LINEA PRIVADA,1389130,0,1389130,1406587.74,1406587.74
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,45032,COM.  DE MADRID - EDUCACIÓN. ABSENTISMO ESCOLAR,400000,0,400000,800000,600000
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,45050,COM.  DE MADRID - CENTRO OCUPACIONAL VILLAVERDE,931013,0,931013,999053.08,778902.84
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,45060,OTROS CONVENIOS DE LA COMUNIDAD DE MADRID,0,0,0,489338.68,489338.68
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,45062,C. DE MADRID - ERRADICACIÓN VIOLENCIA DE GÉNERO,428889,0,428889,406196.2,406196.2
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,45080,OTRAS SUBVENCIONES DE LA COMUNIDAD DE MADRID,275000,46333.62,321333.62,791577.32,470243.7
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,47001,FORO DE EMPRESAS,1050000,0,1050000,682500,682500
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,47099,OTRAS TRANSFERENCIAS DE EMPRESAS PRIVADAS,0,438253.22,438253.22,778253.22,778253.22
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,48003,DE LA FUNDACIÓN ESPECIAL CAJAMADRID,0,0,0,19184.55,19184.55
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,49001,INICIATIVA EQUAL (FSE),0,0,0,0,0
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,49099,OTRAS TRANSFERENCIAS DEL FONDO SOCIAL EUROPEO,0,0,0,0,0
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,49100,DEL FONDO EUROPEO DE DESARROLLO REGIONAL (FEDER),0,0,0,193940.84,193940.84
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,49799,OTRAS TRANSFERENCIAS DE LA UNIÓN EUROPEA,0,0,0,48639,48639
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,49899,DE OTROS PROGRAMAS DE LA UNIÓN EUROPEA,0,19986.32,19986.32,96630.63,96630.63
1,AYUNTAMIENTO DE MADRID,4,TRANSFERENCIAS CORRIENTES,49999,OTRAS TRANSF. EXTERIOR EXCLUYENDO LA UNIÓN EUROPEA,0,4000,4000,4000,4000
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,52000,INTERESES CUENTAS EN BANCOS Y CAJAS DE AHORRO,0,0,0,1436.35,1436.35
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,53400,DE SOCIEDADES Y ENTIDADES DEPENDIENTES DEL AYTO.,38541605,0,38541605,38915045.65,38915045.65
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,53410,SOC. Y ENTID. NO DEPENDIENTES DE LAS ENTID LOCALES,14000000,0,14000000,12316095.99,2262141.83
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,54100,ARRENDAMIENTO DE INMUEBLES URBANOS,36028,0,36028,68350.35,67786.93
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55000,CANON VERTEDERO VALDEMINGÓMEZ,0,0,0,2798574.39,671010.88
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55001,CANON APARCAMIENTOS,4815360,0,4815360,5480886.41,4905386.92
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55002,CANON TELEFÉRICO,8775,0,8775,8774.8,8774.8
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55003,CANON PARQUE DE ATRACCIONES,345582,0,345582,345071.13,345071.13
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55004,CANON PARQUE ZOOLÓGICO,25000,0,25000,25000,25000
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55007,CANON QUIOSCOS PARQUES Y JARDINES,2504080,0,2504080,2289173.57,1645323.14
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55008,CANON CASETAS CLAUDIO MOYANO,103697,0,103697,0,0
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55009,CANON M-30,625892,0,625892,614824.99,614824.99
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55010,CANON PALACIO DE HIELO,345612,0,345612,358726.67,342155.56
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55013,CANON RESTAURANTE PLATAFORMA PUENTE DEL REY,100000,0,100000,47662.56,47662.56
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55014,CANON UTILIZACIÓN DEL SUELO,95001,0,95001,84751.36,84751.36
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55015,CANON LOCALES COMERCIALES EN APARCAMIENTOS,6582,0,6582,9213.81,9213.81
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55016,CANON INSTALACIONES DEPORTIVAS DISTRITOS,685785,0,685785,1655085.94,650083.33
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55017,CANON OTRAS INSTALACIONES DISTRITOS,97470,0,97470,119126.86,95902.72
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55018,CANON MERCADOS DISTRITO Y CENTROS COMERCIALES,759000,0,759000,870184.2,785181.82
1,AYUNTAMIENTO DE MADRID,5,INGRESOS PATRIMONIALES,55020,CANON COLUMNAS INFORMATIVAS,9043700,0,9043700,6697622.54,6697622.54
