Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;002;91240;62601;2018/002007;2018/002007;PRÓRROGA CRÉDITO 001002/91240/62601/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;86000,00;0,00;86000,00;0,00;86000,00;0,00;0,00;0,00;0,00;0,00
;;001;012;46200;62301;2018/002008;2018/002008;PRÓRROGA CRÉDITO 001012/46200/62301/;998;VARIOS DISTRITOS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;600000,00;-60000,00;540000,00;540000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;012;46200;62500;2018/002009;2018/002009;PRÓRROGA CRÉDITO 001012/46200/62500/;998;VARIOS DISTRITOS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;350000,00;-200000,01;149999,99;100000,00;49999,99;0,00;0,00;0,00;0,00;0,00
;;001;012;46200;62600;2018/002010;2018/002010;PRÓRROGA CRÉDITO 001012/46200/62600/;998;VARIOS DISTRITOS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;250000,00;0,00;250000,00;100000,00;150000,00;0,00;0,00;0,00;0,00;0,00
;;001;012;46200;63200;2018/002011;2018/002011;PRÓRROGA CRÉDITO 001012/46200/63200/;998;VARIOS DISTRITOS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;200000,00;0,00;200000,00;200000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;012;46200;64099;2017/000256;2017/010256;TECNOLOGÍA INNOVADORA APLICADA A LA DISCAPACIDAD AUDITIVA SEVERA;998;VARIOS DISTRITOS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;0,00;333355,00;333355,00;0,00;0,00;333355,00;0,00;0,00;0,00;0,00
;;001;012;46200;64099;2018/002012;2018/002012;PRÓRROGA CRÉDITO 001012/46200/64099/;998;VARIOS DISTRITOS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;3300000,00;-333355,00;2966645,00;2966645,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;016;92000;62300;2018/002013;2018/002013;PRÓRROGA CRÉDITO 001016/92000/62300/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;016;92000;62301;2018/002014;2018/002014;PRÓRROGA CRÉDITO 001016/92000/62301/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;80000,00;0,00;80000,00;80000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;016;92000;62302;2018/002015;2018/002015;PRÓRROGA CRÉDITO 001016/92000/62302/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;016;92000;62400;2018/002016;2018/002016;PRÓRROGA CRÉDITO 001016/92000/62400/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;25000,00;-20000,00;5000,00;5000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;016;92000;62500;2018/002017;2018/002017;PRÓRROGA CRÉDITO 001016/92000/62500/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;30000,00;0,00;30000,00;5000,00;25000,00;0,00;0,00;0,00;0,00;0,00
;;001;016;92000;62599;2018/002018;2018/002018;PRÓRROGA CRÉDITO 001016/92000/62599/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;18000,00;0,00;18000,00;18000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;016;92000;62901;2018/002019;2018/002019;PRÓRROGA CRÉDITO 001016/92000/62901/;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;3000,00;0,00;3000,00;1000,00;2000,00;0,00;0,00;0,00;0,00;0,00
;;001;016;92000;63301;2017/000227;2017/000227; SERVICIOS GERENCIA DE LA CIUDAD. INSTALACIONES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;826,41;826,41;0,00;0,00;826,41;826,41;0,00;0,00;0,00
;;001;016;92000;63301;2018/002020;2018/002020;PRÓRROGA CRÉDITO 001016/92000/63301/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;350000,00;-826,41;349173,59;349173,59;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23100;62301;2018/002021;2018/002021;PRÓRROGA CRÉDITO 001027/23100/62301/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;81000,00;0,00;81000,00;81000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23100;62500;2018/002022;2018/002022;PRÓRROGA CRÉDITO 001027/23100/62500/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1500,00;0,00;1500,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23100;63200;2018/002023;2018/002023;PRÓRROGA CRÉDITO 001027/23100/63200/;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;94000,00;0,00;94000,00;94000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23100;63301;2018/001020;2018/001020;EDIFICIO SEDE CENTRO MUNICIPAL URGENCIAS SOCIALES. INSTALACIONES;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;08;SAMUR - SOCIAL;;;;;;;0,00;5759,60;5759,60;0,00;0,00;5759,60;5759,60;5759,60;0,00;5759,60
;;001;027;23100;63301;2018/002024;2018/002024;PRÓRROGA CRÉDITO 001027/23100/63301/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;443000,00;-5759,60;437240,40;437240,40;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23100;63500;2018/002025;2018/002025;PRÓRROGA CRÉDITO 001027/23100/63500/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;35000,00;0,00;35000,00;35000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23100;63599;2018/002026;2018/002026;PRÓRROGA CRÉDITO 001027/23100/63599/;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;15600,00;0,00;15600,00;15600,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23101;62500;2018/002027;2018/002027;PRÓRROGA CRÉDITO 001027/23101/62500/;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;;;;;;;100000,00;-100000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23102;62500;2018/002028;2018/002028;PRÓRROGA CRÉDITO 001027/23102/62500/;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;310000,00;-88544,11;221455,89;221455,89;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23102;62599;2017/000225;2017/010225;CENTRO SOCIOEDUCATIVO ADOLESCENTES Y JÓVENES Nº 5, VICÁLVARO. MOBILIARIO;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;0,00;1921,82;1921,82;0,00;0,00;1921,82;1921,82;1921,82;0,00;1921,82
;;001;027;23102;62599;2017/000225;2017/020225;CENTRO SOCIOEDUCATIVO ADOLESCENTES Y JÓVENES FUENCARRAL-EL PARDO. MOBILIARIO;208;FUENCARRAL-EL PARDO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;0,00;5221,20;5221,20;0,00;0,00;5221,20;5221,20;5221,20;0,00;5221,20
;;001;027;23102;62599;2017/000225;2017/040225;CENTRO SOCIOEDUCATIVO ADOLESCENTES Y JÓVENES HORTALEZA. MOBILIARIO;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;0,00;6932,38;6932,38;0,00;0,00;6932,38;6932,38;6932,38;0,00;6932,38
;;001;027;23102;62599;2017/000225;2017/050225;CENTRO SOCIAL PARA ADOLESCENTES PALACETE QUINTA MOLINOS. MOBILIARIO;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;0,00;44468,71;44468,71;0,00;13562,95;30905,76;30905,76;0,00;0,00;0,00
;;001;027;23102;62599;2018/002029;2018/002029;PRÓRROGA CRÉDITO 001027/23102/62599/;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;15000,00;-15000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23102;62901;2018/002030;2018/002030;PRÓRROGA CRÉDITO 001027/23102/62901/;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;4500,00;-1500,00;3000,00;3000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23103;62599;2017/000255;2017/020255;EQUIPAMIENTO CENTRO DE MAYORES PEZ AUSTRAL;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;65902,09;65902,09;0,00;0,00;65902,09;65902,09;0,00;0,00;0,00
;;001;027;23103;62599;2018/001056;2018/001056;CENTROS MAYORES CIUDAD DE MADRID. ADQUISICIÓN ARCHIVADORES PARA GABINETES PODOLOGÍA;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;5181,58;5181,58;5181,58;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23103;62599;2018/002031;2018/002031;PRÓRROGA CRÉDITO 001027/23103/62599/;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;641897,00;-71083,67;570813,33;570813,33;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23103;63599;2018/002032;2018/002032;PRÓRROGA CRÉDITO 001027/23103/63599/;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;30000,00;0,00;30000,00;30000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23106;62300;2018/002033;2018/002033;PRÓRROGA CRÉDITO 001027/23106/62300/;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;20000,00;0,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23106;62302;2018/002034;2018/002034;PRÓRROGA CRÉDITO 001027/23106/62302/;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;4000,00;0,00;4000,00;4000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;23106;62599;2018/002035;2018/002035;PRÓRROGA CRÉDITO 001027/23106/62599/;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;338000,00;0,00;338000,00;338000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62200;2018/002036;2018/002036;PRÓRROGA CRÉDITO 001027/32301/62200/;998;VARIOS DISTRITOS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;21780,00;0,00;21780,00;21780,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62302;2018/002037;2018/002037;PRÓRROGA CRÉDITO 001027/32301/62302/;998;VARIOS DISTRITOS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;150,00;0,00;150,00;150,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62599;2018/000495;2018/000495;OTRO EQUIPAMIENTO PARA LAS ESCUELAS INFANTILES MUNICIPALES;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;3616092,00;3616092,00;3616092,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62599;2018/002038;2018/002038;PRÓRROGA CRÉDITO 001027/32301/62599/;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;124638,00;0,00;124638,00;124638,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;027;32301;62599;2017/000278;2017/000278;EQUIPAMIENTO ESCUELAS INFANTILES MUNICIPALES;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;15325,62;15325,62;15325,62;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62600;2018/002039;2018/002039;PRÓRROGA CRÉDITO 001027/32301/62600/;998;VARIOS DISTRITOS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;7500,00;0,00;7500,00;7500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;62999;2018/000495;2018/000495;OTRO EQUIPAMIENTO PARA LAS ESCUELAS INFANTILES MUNICIPALES;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;678912,00;678912,00;678912,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;63599;2018/002040;2018/002040;PRÓRROGA CRÉDITO 001027/32301/63599/;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;105230,00;0,00;105230,00;105230,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;027;32301;63599;2017/000278;2017/000278;EQUIPAMIENTO ESCUELAS INFANTILES MUNICIPALES;998;VARIOS DISTRITOS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;50327,70;50327,70;50327,70;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32301;63901;2018/002041;2018/002041;PRÓRROGA CRÉDITO 001027/32301/63901/;998;VARIOS DISTRITOS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;18000,00;0,00;18000,00;18000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62300;2018/002042;2018/002042;PRÓRROGA CRÉDITO 001027/32601/62300/;998;VARIOS DISTRITOS;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;1500,00;0,00;1500,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62302;2018/002043;2018/002043;PRÓRROGA CRÉDITO 001027/32601/62302/;998;VARIOS DISTRITOS;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;500,00;0,00;500,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62500;2018/002044;2018/002044;PRÓRROGA CRÉDITO 001027/32601/62500/;998;VARIOS DISTRITOS;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;7500,00;0,00;7500,00;7500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62599;2018/002045;2018/002045;PRÓRROGA CRÉDITO 001027/32601/62599/;998;VARIOS DISTRITOS;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;37500,00;0,00;37500,00;37500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;62600;2018/002046;2018/002046;PRÓRROGA CRÉDITO 001027/32601/62600/;998;VARIOS DISTRITOS;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;6400,00;0,00;6400,00;6400,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;63301;2018/002047;2018/002047;PRÓRROGA CRÉDITO 001027/32601/63301/;998;VARIOS DISTRITOS;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;8000,00;0,00;8000,00;8000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;63500;2018/002048;2018/002048;PRÓRROGA CRÉDITO 001027/32601/63500/;998;VARIOS DISTRITOS;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;250000,00;0,00;250000,00;250000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;32601;63599;2017/000323;2017/010323;EQUIPAMIENTO ESCUELA DE MÚSICA ÁGATA;217;VILLAVERDE;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;;;;;;;0,00;3866,55;3866,55;0,00;0,00;3866,55;3866,55;0,00;0,00;0,00
;;001;027;32601;63599;2018/002049;2018/002049;PRÓRROGA CRÉDITO 001027/32601/63599/;998;VARIOS DISTRITOS;05;EDUCACIÓN;05;OTROS CENTROS DE ENSEÑANZA;;;;;;;120000,00;-3866,55;116133,45;116133,45;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;33701;62500;2018/002495;2018/002495;PRÓRROGA CRÉDITO 001027/33701/62500/;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;30000,00;30000,00;30000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;33701;62599;2018/002498;2018/002498;PRÓRROGA CRÉDITO 001027/33701/62599/;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;15000,00;15000,00;15000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;33701;62901;2018/002499;2018/002499;PRÓRROGA CRÉDITO 001027/33701/62901/;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;1500,00;1500,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;43140;62301;2018/002050;2018/002050;PRÓRROGA CRÉDITO 001027/43140/62301/;998;VARIOS DISTRITOS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;30000,00;0,00;30000,00;30000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;43140;62500;2018/002051;2018/002051;PRÓRROGA CRÉDITO 001027/43140/62500/;998;VARIOS DISTRITOS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;320000,00;0,00;320000,00;320000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;027;43140;62599;2018/002052;2018/002052;PRÓRROGA CRÉDITO 001027/43140/62599/;998;VARIOS DISTRITOS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;62000,00;0,00;62000,00;62000,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;027;43140;62999;2017/004015;2017/004015;VIVERO DE EMPRESAS PUENTE DE VALLECAS. INSTALACIÓN PÉRGOLA EN EL JARDÍN;213;PUENTE DE VALLECAS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;34879,25;34879,25;0,00;0,00;34879,25;34879,25;0,00;0,00;0,00
;;001;027;43140;63200;2018/002053;2018/002053;PRÓRROGA CRÉDITO 001027/43140/63200/;998;VARIOS DISTRITOS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;189000,00;0,00;189000,00;189000,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;027;43140;63200;2017/004007;2017/004007;VIVERO DE EMPRESAS DE VICÁLVARO. OBRAS DE REFORMA;219;VICALVARO;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;53594,52;53594,52;0,00;0,00;53594,52;53594,52;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;027;43140;63200;2017/004008;2017/004008;VIVERO DE EMPRESAS DE SAN BLAS. OBRAS DE REFORMA;220;SAN BLAS-CANILLEJAS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;55746,66;55746,66;0,00;0,00;55746,66;55746,66;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;027;43140;63200;2017/004009;2017/004009;MERCADO DE LOS MOSTENSES. OBRAS DE ACCESIBILIDAD Y SUPRESIÓN DE BARRERAS;201;CENTRO;14;SECTORES PRODUCTIVOS;00;COMERCIO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;41631,25;41631,25;0,00;0,00;41631,25;41631,25;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;027;43140;63200;2017/004010;2017/004010;MERCADO DE LA GUINDALERA. OBRAS DE ACCESIBILIDAD Y SUPRESIÓN DE BARRERAS;204;SALAMANCA;14;SECTORES PRODUCTIVOS;00;COMERCIO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;45166,76;45166,76;0,00;0,00;45166,76;45166,76;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;027;43140;63200;2017/004023;2017/004023;MERCADO DE SAN CRISTOBAL, C/ TORRALBA. OBRAS DE  ACCESIBILIDAD EN LA PLANTA PRIMERA;205;CHAMARTIN;14;SECTORES PRODUCTIVOS;00;COMERCIO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;175001,79;175001,79;0,00;0,00;175001,79;175001,79;0,00;0,00;0,00
